id,family id,parent id,1st last name,2nd last name,first name,middle name,Formalized name,full name,birth_place,occupation,Birth_year,death_year,partner first name,parner 1st last name,partner 2nd last name,partner id,statement,Column1
SP01SP000801,,,Malaver,,Beatriz,,Beatriz  Malaver ,Beatriz Malaver,,,0,0,nn,Casas,,,neighbour of seville,
SP01SP000802,,,Casas,,Diego,,Diego  Casas ,Diego de las Casas,,,0,0,,,,,neighbour of seville,
SP01SP000803,,,Ortiz,,Fernando,,Fernando  Ortiz ,Fernando Ortiz,,,0,0,,,,,neighbour of seville,
SP01SP000804,,,Sevilla,,Alonso,,Alonso  Sevilla ,Alonso de Sevilla,,merchants,0,0,Leonor,Fernández,,,works for slavago,
SP01SP000805,,SP01SP000300,Sevilla,,Diego,,Diego  Sevilla ,Diego de Sevilla,,armorers,0,0,Isabel,,,,jubetero neighbour seville collacionsan nicolás,
SP01SP000806,,,Fernández,,Pedro,,Pedro  Fernández ,Pedro Fernández,,weavers,0,0,Ana,Rodríguez,,,neighbour of seville,
SP01SP000807,,,Fernández,,Diego,,Diego  Fernández ,Diego Fernández,,,0,0,Inés,Jerez,,,neighbour of seville,
SP01SP000808,,,Fernández,,Gracía,,Gracía  Fernández ,Gracía Fernández,,weavers,0,0,Isabel,Rodríguez,,,neighbour of seville,
SP01SP000809,,,Plasencia,,Rodrigo,,Rodrigo  Plasencia ,Rodrigo de Plasencia,,agents,0,0,,,,,neighbour of seville,
SP01SP000810,,,Gómez,,Alfonso,,Alfonso  Gómez ,Alfonso Gómez,,,0,0,,,,,neighbour of seville,
SP01SP000811,,,Sánchez,,Alfonso,,Alfonso  Sánchez ,Alfonso Sáznchez,,,0,0,,,,,tornero neighbour of seville,
SP01SP000812,,,Guardía,,Pedro,,Pedro  Guardía ,Pedro de la Guardía,03SP,,0,0,,,,,exchange currency for the prior of san benito,
SP01SP000813,,,Aguilo,,Francisco,,Francisco  Aguilo ,Francisco Aguilo,,,0,0,,,,,exchange currency for the prior of san benito,
SP01SP000814,,,García,,Fernando,,Fernando  García ,Fernando García,,drapers,0,0,Leonor,Bernal,,,neighbour of seville collacion san salvador,
SP01SP000815,,,Peso,,Francisco,,Francisco  Peso ,Francisco del PEso,,,0,0,,,,,neighbour of seville,
SP01SP000816,,,bookmakers,,Urban,,Urban  bookmakers ,Urban Librero,,bookmakers,0,0,Ysabel,Gutierrez,,,c. santa maria,
SP01SP000817,,,bookmakers,,Niculoso,,Niculoso  bookmakers ,Niculoso Librero,,bookmakers,0,0,,,,,c. santa maria,
SP01SP000818,,,Rodríguez,,Alonso,,Alonso  Rodríguez ,Alonso Rodríguez,,tanners,0,1508,,,,,neighbour of seville,
SP01SP000819,,,Sánchez,,Daniel,,Daniel  Sánchez ,Daniel Sánchez,,tanners,0,0,,,,,neighbour of seville,
SP01SP000820,,SP01SP000818,Rodríguez,,Juan,,Juan  Rodríguez ,Juan Rodríguez,,,0,0,,,,,neighbour of seville,
SP01SP000821,,,Frias,,Juan,,Juan  Frias ,juan de frias,,servants,0,0,,,,,neighbour of seville mayordomo of SP01SP000560,
SP01SP000822,,,Avila,,Cristobal,,Cristobal  Avila ,Cristobal de Avila,,,0,0,,,,,neighbour of seville c. san vicente,
SP01SP000823,,,Marchena,,Alfon,,Alfon  Marchena ,Alfon Martin de Marchena,,shoemakers,0,0,,,,,neighbour of seville,
SP01SP000824,,,Martínez,,Alonso,,Alonso  Martínez ,Alonso Martínez,,,0,0,,,,,arrendadores de la renta del alcabala,
SP01SP000825,,,López,,Cristobal,,Cristobal  López ,Cristobal López,,,0,0,,,,,arrendadores de la renta del alcabala,
SP01SP000826,,,Fernández,,Martin,,Martin  Fernández ,Martin Fernández Pacho,,maritime pilots,0,0,,,,,navio san cristobal,
SP01SP000827,,,Roelas,,Pedro,,Pedro  Roelas ,Pedro de las Roelas,,,0,0,,,,,neighbour of seville c. san miguel,
SP01SP000828,,,Fernández,Toledo,Pedro,,Pedro  Fernández Toledo,Pedro Fernández de Toledo,,,0,0,,,,,procurador of bernaldo castiglione,
SP01SP000829,,,Escalante,,Juan,,Juan  Escalante ,Juan de Escalante,,,0,0,,,,,sells olive oil to the rivarolo,
SP01SP000830,,,González,Chillon,Fernando,,Fernando  González Chillon,Fernando González de Chillon,,,0,0,,,,,neighbour of chillon has two brother that make buisiness toghether diego and alvaro,
SP01SP000831,,,Baeza,,Juan,,Juan  Baeza ,Juan de Baeza,,,0,0,,,,,N. Seville c. santa cruz,
SP01SP000832,,,Baeza,,Francisco,,Francisco  Baeza ,Francisco de Baeza,,drapers,0,0,,,,,N. Seville c. santa cruz,
SP01SP000833,,,Rodríguez,Cabezas de Vaca,Francisco,,Francisco  Rodríguez Cabezas de Vaca,Francisco Rodríguez Cabeza de Vaca,,,0,0,,,,,24 de sevilla n. seville,
SP01SP000834,,,Medina,,Alfon,,Alfon  Medina ,Alfon de Medina,,,0,0,,,,,24 de sevilla n. seville,
SP01SP000835,,SP01SP000834,Medina,,Alfon,,Alfon  Medina ,Alfon de Medina,,,0,0,,,,,grandsoneighbour diego de guzman 24 de sevilla SP01SP000698,
SP01SP000836,,,Ynbona,,Diego,,Diego  Ynbona ,Diego de Ynbona,,,0,0,,,,,"N. Seville  his last name could be carmona, or montoya but be sure",
SP01SP000837,,,Jiménez,,Antón,,Antón  Jiménez ,anton jiménez,,weavers,0,0,,,,,n. seville,
SP01SP000838,,,Díaz,,Alfonso,,Alfonso  Díaz ,Alfonso Díaz,,,0,0,,,,,N. Jerez de la frontera,
SP01SP000839,,,nn,,Rodrigo,,Rodrigo  nn ,Rodrigo Alfon,,farmers,0,0,,,,,plowes the land for castiglione later becomes his criado in 1504,
SP01SP000840,,,Tello,,Inés,,Inés  Tello ,Doña Inés de Tello,,,0,0,fernando,mexia,,SP01SP000841,n seville sister of gracia de tello SP01SP000824,
SP01SP000841,,,Mexía,Zamora,Fernando,,Fernando  Mexía Zamora,Fernando de Zamora,,,0,0,ines,tello,,SP01SP000840,neighbour Seville,
SP01SP000842,,,García,,Alvaro,,Alvaro  García ,Alvaro García,,farmers,0,0,elvira,chaves,,SP01SP000844,n. seville c. omnium sanctorum,
SP01SP000843,,SP01SP000842,García,,Sebastian,,Sebastian  García ,Sebastian García,,farmers,0,0,,,,,cogedera people to pick up olives,
SP01SP000844,,,Chaves,,Elvira,,Elvira  Chaves ,Elvira Chaves,,farmers,0,0,Alvaro,García,,SP01SP000842,cogedera people to pick up olives,
SP01SP000845,,,Arana,,Fernando,,Fernando  Arana ,Fernando de Arana,,,0,0,,,,,v seville procurador de baro,
SP01SP000846,,,Méndez,,García,,García  Méndez ,García Méndez de Sotomayor,,,0,0,Inés,Medina,,,v. seville c. santa catalina,
SP01SP000847,,,Vanegas,,Pedro,,Pedro  Vanegas ,Pedro Vanegas,,drapers,0,0,,,,,v. seville c. santa maria,
SP01SP000848,,,Torquemada,,Luis,,Luis  Torquemada ,Luis de Torquemada,,,0,0,,,,,,
SP01SP000849,,,Pérez,,Juan,,Juan  Pérez ,Juan Pérez,,alguacil de caballo,0,0,,,,,v seville,
SP01SP000850,,,Burgos,,Gonzalo,,Gonzalo  Burgos ,Gonzalo de Burgos,,,0,0,,,,,,
SP01SP000851,,,Martínez,Patilla,Antonio,,Antonio  Martínez Patilla,Antonio Martínez Patilla,,maritime pilots,0,0,,,,,v. seville c. san vicente,
SP01SP000852,,,Fernández,Alfaro,Luis,,Luis  Fernández Alfaro,Luis Fernandez de Alfaro,,seamen,0,0,,,,,comitre de la reina,
SP01SP000853,,,Díaz,Cera,Juan,,Juan  Díaz Cera,Juan Díaz Cera,,servants,0,0,,,,,sirviente de Alfaro,
SP01SP000854,,SP01SP000039,Isla,,Juan,,Juan  Isla ,Juan de Isla,,,0,0,,,,,,
SP01SP000855,,,Rueda,,Pedro,,Pedro  Rueda ,Pedro de Rueda,,merchants,0,0,,,,,cousineighbour bernardino de isla,
SP01SP000856,,,Serrano,,Alonso,,Alonso  Serrano ,Alonso Serrano,,,0,0,,,,,comendador,
SP01SP000857,,,Carrion,,Fernando,,Fernando  Carrion ,Fernando de Carrion,,merchants,0,0,,,,,,
SP01SP000858,,,bookmakers,,Gonzalo,,Gonzalo  bookmakers ,Gonzalo Librero,,bookmakers,0,0,,,,,does contract of service with GN0003 in times of war,
SP01SP000859,,,Cerezo,,Fernando,,Fernando  Cerezo ,Fernando Cerezo,,,0,0,,,,,partner of vespucci,
SP01SP000860,,,Ortiz,Jangua,Pedro,,Pedro  Ortiz Jangua,Pedro Ortiz de Jangua,,brooker,0,1500,Mayor,Avellaneda,,SP01SP000560,corredor de lonja n seville c. death in 1500,
SP01SP000861,,,Villareal,,Fernando,,Fernando  Villareal ,Fernando de Villareal,,,0,0,,,,,,
SP01SP000864,,,Gallegos,,Diego,,Diego  Gallegos ,Diego Gallegos,,apprentice,0,0,,,,,apprentice of bookmaker mother is juana muñoz father juan Gallegos death 1500,
SP01SP000865,,,Sánchez,,Anton,,Anton  Sánchez ,Anton Sánchez,,tinsmiths,0,0,,,,,crossbowman n. seville c. san juan,
SP01SP000866,,,Sevilla,,Alfon,,Alfon  Sevilla ,Alfon de Sevilla,,farmers,0,0,inés,alvarez,,,v. seville c san isidro,
SP01SP000867,,,Caldera,,Velerio,,Velerio  Caldera ,Valerio Caldera,,,0,0,,,,,,
SP01SP000871,,,Torralba,,Pedro,,Pedro  Torralba ,Pedro Torralba,,apothecaries,0,0,,,,,n seville c. san miguel,
SP01SP000873,,,Bernal,Sevilla,Juan,,Juan  Bernal Sevilla,Juan de Sevilla,,apothecaries,0,0,leonor,alvarez,,,n seville c. san salvador,
SP01SP000874,,,Nariño,,Pedro,,Pedro  Nariño ,Pedro Nariño,,spice merchant,0,0,francisca,rodriguez,,,n seville c. san salvador,
SP01SP000875,,,lobo,,Alfon,,Alfon  lobo ,Alfon Lobo,,cleregy,0,0,,,,,capellaneighbour the queen,
SP01SP000876,,,Fernández,Villareal,Alfon,,Alfon  Fernández Villareal,Alfon Fernández de Villareal,,cleregy,0,0,,,,,capellaneighbour the bishop of cadiz,
SP01SP000877,,,García,,Antón,,Antón  García ,Antón García,,,0,0,,,,,sillero n. seville c. san alfonso,
SP01SP000878,,,Rodríguez,,Guillen,,Guillen  Rodríguez ,Guillen Rodríguez,,,0,0,,,,,alguacil mayor of the almirante mayor de castilla Fernando Enríquez de Velasco,
SP01SP000879,,,,,Urraca,,Urraca   ,Doña Urraca,,,0,0,Nicolas,Melgarejo,,,n. seville c. san vicente,
SP01SP000880,,,Almonte,,Fernando,,Fernando  Almonte ,Fernando de Almonte,,,0,0,Catalina,Ribera,,SP01SP000057,jurador/ejecutor n seville c. san salvador also 24 de sevilla,
SP01SP000881,,,Almonte,,Martin,,Martin  Almonte ,Martin de Almonte,,,0,0,,,,,n. seville c. san miguel,
SP01SP000882,,,Maldonado,,Cristobal,,Cristobal  Maldonado ,Cristobal Maldonado,,,0,0,,,,,n. seville c. san miguel,
SP01SP000883,,,Melgarejo,,Bartolomé,,Bartolomé  Melgarejo ,Bartolomé Melgarejo,,,0,0,,,,,n. seville c. santa maria,
SP01SP000884,,SP01SP001678,Sevilla,,Rodrigo,,Rodrigo  Sevilla ,Rodrigo de Sevilla,,,0,0,,,,,"alcaide neighbour seville collacionsanta maria, alcaide de la carcel de sevilla",
SP01SP000885,,,Arrieta,,Juan,,Juan  Arrieta ,Juan de Arrieta,,coopers,0,0,Isabel,Sánchez,,,n seville c. santa maria,
SP01SP000886,,,Arrieta,,Martin,,Martin  Arrieta ,Martin de Arrieta,,coopers,0,0,,,,,n seville c. santa maria,
SP01SP000890,,,Moguer,,Gonzalo,,Gonzalo  Moguer ,Gonzalo Moguer,,tanners,0,0,,,,,neighbour Seville,
SP01SP000891,,,Rodríguez,,Diego,,Diego  Rodríguez ,Diego Rodriguez,,clergy,0,0,Brigida,Fernández,,,neighbour seville collacionsan esteban,
SP01SP000892,,,Núñez,,Alfon,,Alfon  Núñez ,Alfon Núñez,,merchants,0,0,,,,,neighbour seville collacionsanta maria,
SP01SP000893,,,Martínez,,Gonzalo,,Gonzalo  Martínez ,Gonzalo Martínez,,millers,0,0,,,,,n seville in aljarefe,
SP01SP000894,,,García,,Alfon,,Alfon  García ,Alfon García,,millers,0,0,,,,,n seville in bormujos,
SP01SP000895,,,Mayorca,,Pedro,,Pedro  Mayorca ,Pedro de Mayorga,,,0,0,,,,,neighbour Seville,
SP01SP000896,,,López,Toledo,Ruy,,Ruy  López Toledo,Ruy López de Toledo,,,0,0,,,,,Tresurer,
SP01SP000897,,,Cárdenas,,Alfon,,Alfon  Cárdenas ,Alfon de Cárdenas,,,0,0,,,,,n seville in pilas lugar de aljarafe,
SP01SP000898,,,Villalán,,Diego,,Diego  Villalán ,Diego de Villalán,,,0,0,,,,,,
SP01SP000899,,,Malgarejo,,Nicolas,,Nicolas  Malgarejo ,Nicolas Malgarejo,,,0,0,,,,,jurado neighbour seville collacionsan martin uncle of marco castiglione,
SP01SP000900,,,Carvajal,,Juan,,Juan  Carvajal ,Juan de Carvajal,,cloth weaver,0,0,,,,,peraile neighbour Seville,
SP01SP000901,,,Sánchez,,Pedro,,Pedro  Sánchez ,Pedro Sánchez,,herbolario,0,0,,,,,neighbour seville collacionsan llorente,
SP01SP000902,,,García,,Ruy,,Ruy  García ,Ruy García,,butchers,0,0,Elvira,Díaz,,,neighbour Umbrete,
SP01SP000903,,,López,,Martin,,Martin  López ,Martin López,,chandlers,0,0,,,,,neighbour Albaida,
SP01SP000904,,,López,Toledo,Pedro,,Pedro  López Toledo,Pedro López,,,0,0,,,,,recaudador de los diezmos de los aceites de sevilla neighbour seville collacion  san miguel,
SP01SP000905,,,Bornego,,Batista,,Batista  Bornego ,Batista Bornego,,,0,0,,,,,,
SP01SP000906,,,García,,Antón,,Antón  García ,Antón García,,,0,0,,,,,neighbour seville collacionsan vicente,
SP01SP000907,,,Martínez,Tirado,Alfon,,Alfon  Martínez Tirado,Alfon Martínez Tirado,,farmers,0,0,Ana,Sánchez,,,neighbour villalba del alcor,
SP01SP000908,,,García,Lagera,Marina,,Marina  García Lagera,Marina García Lagera,,farmers,0,0,Juan,García,,,neighbour seville collacionomnium sanctorum,
SP01SP000909,,,Almonte,,Juan,,Juan  Almonte ,Juan de Almonte,,butchers,0,0,Leonor,González,,,neighbour de las pilas,
SP01SP000910,,,Esteban,,Pedro,,Pedro  Esteban ,Pedro Esteban,,spice merchant,0,0,,,,,neighbour seville collacionsan salvador,
SP01SP000911,,,Villareal,,Sebastian,,Sebastian  Villareal ,Sebastian Villareal,,servants,0,0,,,,,neighbour Seville,
SP01SP000912,,,Martínez,,Pedro,,Pedro  Martínez ,Pedro Martínez,,,0,0,,,,,neighbour hinojales,
SP01SP000913,,,Jiménez,,Francisco,,Francisco  Jiménez ,francisco jiménez,,exchangers,0,0,,,,,neighbour seville collacionsanta maria,
SP01SP000914,,CT0020,Mexía,,Juan,,Juan  Mexía ,Juan Mexía,,,0,0,,,,,neighbour seville collacionsan roman,
SP01SP000915,,,Sevilla,,Gonzalo,,Gonzalo  Sevilla ,Gonzalo de Sevilla,,spice merchant,0,0,,,,,neighbour seville collacionsan salvador,
SP01SP000916,,,Sánchez,,Miguel,,Miguel  Sánchez ,Miguel Sánchez el mozo,,spice merchant,0,0,,,,,neighbour seville collacionsan salvador,
SP01SP000917,,,Bermúdez,Rodríguez,Antona,,Antona  Bermúdez Rodríguez,Antona Bermúdez Rodriguez,,,0,0,Gonzalo,Bermudez,,,neighbour triana,
SP01SP000918,,,Martínez,,Alfon,,Alfon  Martínez ,Alfon Martínez,,,0,0,,,,,neighbour triana,
SP01SP000919,,,Martínez,,Diego,,Diego  Martínez ,Diego Martínez,,,0,0,Francisca,Rodríguez,,,neighbour seville collacionsanta maria,
SP01SP000920,,,Martínez,,Pedro,,Pedro  Martínez ,Pedro Martínez,,,0,0,Juana,Martínez,,,neighbour sobardina,
SP01SP000921,,,Rodríguez,,Juan,,Juan  Rodríguez ,Juan Rodríguez,,,0,0,,,,,neighbour triana,
SP01SP000922,,,Ayala,,Pedro,,Pedro  Ayala ,Pedro de Ayala,,,0,0,,,,,neighbour seville collacionsan roman,
SP01SP000923,,,Morales,,Antonio,,Antonio  Morales ,antonio de morales,,weavers,0,0,,,,,cestero neighbour seville collacionsanta maria,
SP01SP000924,,,Fernández,,Alonso,,Alonso  Fernández ,Alonso Fernández,,metal leaf beaters,0,0,,,,,neighbour seville collacionsanta maria,
SP01SP000925,,,Rodríguez,,Gonzalo,,Gonzalo  Rodríguez ,Gonzalo Rodríguez,,metal leaf beaters,0,0,,,,,neighbour seville collacionsanta maria,
SP01SP000926,,,Morillo,,Tome,,Tome  Morillo ,Tome Morillo,,metal leaf beaters,0,0,,,,,neighbour seville collacionsanta maria,
SP01SP000927,,,Torre,,FRancisco,,FRancisco  Torre ,Francisco de la Torre,,weavers,0,0,,,,,neighbour seville collacionsan esteban,
SP01SP000928,,,Torre,,Juan,,Juan  Torre ,Juan de la Torre,,,0,1506,,,,,,
SP01SP000929,,,Alegre,,Jeronimo,,Jeronimo  Alegre ,Jeronimo Alegre,,merchants,0,0,,,,,neighbour Valencia,
SP01SP000930,,,Garan,,Luis,,Luis  Garan ,Luis Garan,,,0,0,,,,,takes with lomelini the responsibility of paying a letter of exchange from valencia,
SP01SP000931,,,Morales,,Juan,,Juan  Morales ,Juan Morales,,seamen,0,0,Leonor,Fernández,,SP01SP000932,marinero n seville c. san vicente,
SP01SP000932,,,Fernández,,Leonor,,Leonor  Fernández ,Leonor Fernández,,,0,0,Juan,Morales,,SP01SP000931,neighbour seville collacionsan vicente,
SP01SP000933,,,Alarcon,,Pedro,,Pedro  Alarcon ,Pedro de Alarcón,,,0,0,,,,,,
SP01SP000934,,,Ortiz,Zúñiga,Fernando,,Fernando  Ortiz Zúñiga,Fernando Ortiz de Zúñiga,,,0,0,,,,,neighbour seville,
SP01SP000935,,,Verdesoto,,García,,García  Verdesoto ,García de Verdesoto,,,0,0,,,,,neighbour Medina del Campo,
SP01SP000936,,,Martínez,Badajoz,Alfon,,Alfon  Martínez Badajoz,Alfon Martínez de Badajoz,,,0,0,,,,,neighbour seville,
SP01SP000937,,,San Pedro,,Gonzalo,,Gonzalo  San Pedro ,Gonzalo de San Pedro,,,0,0,,,,,neighbour Medina del Campo,
SP01SP000938,,,López,,Fernando,,Fernando  López ,Fernando López,,,0,0,,,,,neighbour Medina del Campo,
SP01SP000939,,,López,,Diego,,Diego  López ,Diego López,,farmers,0,0,,,,,neighbour seville collacionsanta maria,
SP01SP000940,,,Sasedo,,Martin,,Martin  Sasedo ,Martin Sasedo,,,0,0,,,,,neighbour seville,
SP01SP000941,,,Portugal,,Alvaro,,Alvaro  Portugal ,Don Alvaro de Portugal,,,0,1504,Felipa,Melo,,SP01SP000942,presidente del consejo de sus altezas,
SP01SP000942,,,Melo,,Felipa,,Felipa  Melo ,Doña Felipe de Melo,,,0,0,Alvaro,Portugal,,SP01SP000941,,
SP01SP000943,,,Ramos,,Antón,,Antón  Ramos ,Antón Ramos,,,0,0,,,,,tinajero neighbour Bollullos,
SP01SP000944,,,Rodríguez,,Leonor,,Leonor  Rodríguez ,Leonor Rodríguez,,,0,0,,,,,neighbour Bollullos,
SP01SP000945,,,Fernández,Varas,Juan,,Juan  Fernández Varas,Juan Fernández de las Varas,,,0,0,,,,,neighbour seville,
SP01SP000946,,,Iñiguez,,Rodrigo,,Rodrigo  Iñiguez ,Rodrigo de Iñiguez,,exchangers,0,0,,,,,neighbour seville collacionsan pedro,
SP01SP000947,,,Baeza,,Francisco,,Francisco  Baeza ,Francisco de Baeza,,scribes,0,0,,,,,n seville scribe of the king,
SP01SP000948,,SP01SP001496,Guerra,,Cristobal,,Cristobal  Guerra ,Cristobal Guerra,,captains,0,1508,,,,,captaineighbour the caravela san francisco,
SP01SP000949,,,Niño,,Pedro,,Pedro  Niño ,Pedro Niño,,,0,0,,,,,lugarteniento del almirante mayor de castilla,
SP01SP000954,,,Gibraleón,,Juan,,Juan  Gibraleón ,Juan de Gibraleón,,drapers,0,0,,,,,neighbour seville collacionsanta maria,
SP01SP000955,,,Fontana,,Bartolomé,,Bartolomé  Fontana ,Bartolomé de Fontana,,,0,0,,,,,n gran canary arrendador y recaudador mayor de tercias de gc,
SP01SP000956,,,Ocaña,,Diego,,Diego  Ocaña ,Diego de Ocaña,,scribes,0,0,,,,,scribe of the king trades wheat with sanchez and frnari,
SP01SP000957,,,Baeza,,Rodrigo,,Rodrigo  Baeza ,Rodrigo de Baeza,,drapers,0,0,,,,,neighbour seville collacionsanta maria,
SP01SP000958,,,Rodríguez,,Alfon,,Alfon  Rodríguez ,Alfon Rodríguez,,drapers,0,0,,,,,neighbour seville collacionsanta maria,
SP01SP000959,,,Marmolejo,,Diego,,Diego  Marmolejo ,Diego Marmolejo,,public officers,0,1506,Beatriz,Fernández,,SP01SP001802,neighbour seville,
SP01SP000960,,,Núñez,,Fernando,,Fernando  Núñez ,Fernando de Núñez,,tailors,0,0,,,,,neighbour seville collacionsanta maria,
SP01SP000961,,,Córdoba,,Andrés,,Andrés  Córdoba ,Andrés de Córdoba,,drapers,0,0,,,,,neighbour seville collacionsanta cruz,
SP01SP000963,,,Peña,,Juan,,Juan  Peña ,juan de peña,,cowboy,0,0,,,,,neighbour Seville,
SP01SP000964,,,nn,,nn,,nn  nn ,alcaide de tarifa,,cowboy,0,0,,,,,neighbour Seville,
SP01SP000965,,,Sanabria,,Juan,,Juan  Sanabria ,Juan Sanabria,,cowboy,0,0,,,,,neighbour Seville,
SP01SP000966,,,Tajunia,,Juan,,Juan  Tajunia ,Juan Tajunia,,cowboy,0,0,,,,,neighbour Seville,
SP01SP000967,,,Zarco,,Juan,,Juan  Zarco ,Juan Zarco,,cowboy,0,0,,,,,neighbour Seville,
SP01SP000968,,,Martínez,,Pedro,,Pedro  Martínez ,Pedro Martínez de Utrera,,cowboy,0,0,,,,,neighbour Seville,
SP01SP000969,,,Parra,,Juan,,Juan  Parra ,Juan Parra,,cowboy,0,0,,,,,neighbour Seville,
SP01SP000970,,,Domínguez,,Alonso,,Alonso  Domínguez ,Alonso Dominguez,,cowboy,0,0,,,,,neighbour Seville,
SP01SP000971,,,Domínguez,,Bartolomé,,Bartolomé  Domínguez ,Bartolomé Dominguez,,cowboy,0,0,,,,,neighbour Seville,
SP01SP000972,,,Fuentidueña,,Juan,,Juan  Fuentidueña ,Juan de Fuentidueña,,cowboy,0,0,,,,,neighbour Seville,
SP01SP000973,,,Domínguez,,Antón,,Antón  Domínguez ,Antón Dominguez,,cowboy,0,0,,,,,neighbour Seville,
SP01SP000974,,,Monja,,Diego,,Diego  Monja ,Diego Tenorio,,cowboy,0,0,,,,,neighbour Seville,
SP01SP000975,,,Esquivel,,nn,,nn  Esquivel ,de monja,,cowboy,0,0,,,,,neighbour Seville,
SP01SP000976,,,Cota,,Juan,,Juan  Cota ,Juan de Esquivel,,cowboy,0,0,,,,,neighbour Seville,
SP01SP000977,,,Esquivel,,Gabriel,,Gabriel  Esquivel ,Gabriel de Cota,,cowboy,0,0,,,,,neighbour Seville,
SP01SP000978,,,,,Andrés,,Andrés   ,Andres Esquivel,,cowboy,0,0,,,,,neighbour Seville,
SP01SP000979,,,Carrión,,Rodrigo,,Rodrigo  Carrión ,Rodrigo Carrion,,merchants,0,0,,,,,burgales e in seville,
SP01SP000983,,,Briviesca,,Ximeno,,Ximeno  Briviesca ,Ximeno de Briviesca,,public officers,0,0,,,,,oficial de la casa de contratacion,
SP01SP000984,,,Pérez,,Fernando,,Fernando  Pérez ,Fernando Pérez,,,0,0,,,,,n los paolos,
SP01SP000989,,,Sánchez,,Mateo,,Mateo  Sánchez ,Mateo Sánchez,,maritime pilots,0,0,,,,,n triana comitre del rey maestre del barco la gracia de dios,
SP01SP000990,,,Valladolid,,Pedro,,Pedro  Valladolid ,Pedro de Valladolid,,,0,0,,,,,jurado,
SP01SP000991,,,San Juan,,Martin,,Martin  San Juan ,Martin de San Juan,,maritime pilots,0,0,,,,,,
SP01SP000992,,,Lezcano,,Juan,,Juan  Lezcano ,Juan Lezcano,,maritime pilots,0,0,,,,,,
SP01SP000993,,,López,Rayalde,Juan,,Juan  López Rayalde,Juan López Rayalde,,maritime pilots,0,0,,,,,,
SP01SP000994,,,Contreras,,Fernando,,Fernando  Contreras ,Fernando Contreras,,,0,0,,,,,"n merida, apperantly in charge of caretaking the slaves of the king in merida",
SP01SP000995,,,Román,,Pedro,,Pedro  Román ,Pedro Román,,,0,0,,,,,neighbour ubeda pinero,
SP01SP000996,,,Guillen,,Diego,,Diego  Guillen ,Diego Guillen,,,0,0,,,,,neighbour seville collacionsan salvador,
SP01SP000997,,,García,,Gómez,,Gómez  García ,Gómez García,,,0,0,,,,,neighbour seville collacionsan isidro,
SP01SP000998,,,García,,Nicolas,,Nicolas  García ,Nicolas García,,,0,0,,,,,neighbour Seville,
SP01SP000999,,,Romero,,Juan,,Juan  Romero ,Juan Romero,,maritime pilots,0,0,,,,,maestro del barco san telmo,
SP01SP001000,,,Álvarez,,Diego,,Diego  Álvarez ,Diego Alvarez,,,0,0,,,,,n seville and jurado,
